brand,model,category
SuperMicro,SuperServer 6027R-73DARF,Servers
SuperMicro,SuperServer 6027R-CDNRT+,Servers
SuperMicro,SuperServer 6027R-E1R12L,Servers
SuperMicro,SuperServer 6027R-E1R12N,Servers
SuperMicro,SuperServer 6027R-E1R12T,Servers
SuperMicro,SuperServer 6027R-TDARF,Servers
SuperMicro,SuperServer 6027R-TDT+,Servers
SuperMicro,SuperServer 6027R-TRF,Servers
SuperMicro,SuperServer 6027TR-D70FRF,Servers
SuperMicro,SuperServer 6027TR-D70QRF,Servers
SuperMicro,SuperServer 6027TR-D70RF,Servers
SuperMicro,SuperServer 6027TR-D70RF+,Servers
SuperMicro,SuperServer 6027TR-D71FRF,Servers
SuperMicro,SuperServer 6027TR-D71QRF,Servers
SuperMicro,SuperServer 6027TR-D71RF,Servers
SuperMicro,SuperServer 6027TR-D71RF+,Servers
SuperMicro,SuperServer 6027TR-DTFRF,Servers
SuperMicro,SuperServer 6027TR-DTQRF,Servers
SuperMicro,SuperServer 6027TR-DTRF,Servers
SuperMicro,SuperServer 6027TR-DTRF+,Servers
SuperMicro,SuperServer 6027TR-H70FRF,Servers
SuperMicro,SuperServer 6027TR-H70QRF,Servers
SuperMicro,SuperServer 6027TR-H70RF,Servers
SuperMicro,SuperServer 6027TR-H70RF+,Servers
SuperMicro,SuperServer 6027TR-H71FRF,Servers
SuperMicro,SuperServer 6027TR-H71QRF,Servers
SuperMicro,SuperServer 6027TR-H71RF,Servers
SuperMicro,SuperServer 6027TR-HTFRF,Servers
SuperMicro,SuperServer 6027TR-HTQRF,Servers
SuperMicro,SuperServer 6027TR-HTRF,Servers
SuperMicro,SuperServer 6027TR-HTRF+,Servers
SuperMicro,SuperServer 6028R-E1CR12H,Servers
SuperMicro,SuperServer 6028R-E1CR12L,Servers
SuperMicro,SuperServer 6028R-E1CR12N,Servers
SuperMicro,SuperServer 6028R-E1CR12T,Servers
SuperMicro,SuperServer 6028R-E1CR16T,Servers
SuperMicro,SuperServer 6028R-E1CR24L,Servers
SuperMicro,SuperServer 6028R-E1CR24N,Servers
SuperMicro,SuperServer 6028R-T,Servers
SuperMicro,SuperServer 6028R-TDWNR,Servers
SuperMicro,SuperServer 6028R-TR ,Servers
SuperMicro,SuperServer 6028R-TRT,Servers
SuperMicro,SuperServer 6028R-TT,Servers
SuperMicro,SuperServer 6028R-WTR,Servers
SuperMicro,SuperServer 6028R-WTRT,Servers
SuperMicro,SuperServer 6028TP-DNCFR,Servers
SuperMicro,SuperServer 6028TP-DNCR,Servers
SuperMicro,SuperServer 6028TP-DNCTR,Servers
SuperMicro,SuperServer 6028TP-HC0FR,Servers
SuperMicro,SuperServer 6028TP-HC0R,Servers
SuperMicro,SuperServer 6028TP-HC0R-SIOM,Servers
SuperMicro,SuperServer 6028TP-HC0TR,Servers
SuperMicro,SuperServer 6028TP-HC1FR ,Servers
SuperMicro,SuperServer 6028TP-HC1R,Servers
SuperMicro,SuperServer 6028TP-HC1R-SIOM,Servers
SuperMicro,SuperServer 6028TP-HC1TR ,Servers
SuperMicro,SuperServer 6028TP-HTFR,Servers
SuperMicro,SuperServer 6028TP-HTR,Servers
SuperMicro,SuperServer 6028TP-HTR-SIOM,Servers
SuperMicro,SuperServer 6028TP-HTTR,Servers
SuperMicro,SuperServer 6028TR-D72R,Servers
SuperMicro,SuperServer 6028TR-DTR,Servers
SuperMicro,SuperServer 6028TR-HTFR,Servers
SuperMicro,SuperServer 6028TR-HTR,Servers
SuperMicro,SuperServer 6028U-E1CNRT+,Servers
SuperMicro,SuperServer 6028U-TNR4T+,Servers
SuperMicro,SuperServer 6028U-TNRT+,Servers
SuperMicro,SuperServer 6028U-TR4+,Servers
SuperMicro,SuperServer 6028U-TR4T+,Servers
SuperMicro,SuperServer 6028U-TRT+,Servers
SuperMicro,SuperServer 6028U-TRTP+,Servers
SuperMicro,SuperServer 6028UX-TR4,Servers
SuperMicro,SuperServer 6034H-X8RB,Servers
SuperMicro,SuperServer 6035B-8 ,Servers
SuperMicro,SuperServer 6035B-8RB ,Servers
SuperMicro,SuperServer 6037R-72RF,Servers
SuperMicro,SuperServer 6037R-72RFT ,Servers
SuperMicro,SuperServer 6037R-72RFT+  ,Servers
SuperMicro,SuperServer 6037R-E1R16L ,Servers
SuperMicro,SuperServer 6037R-TXRF  ,Servers
SuperMicro,SuperServer 6038R-E1CR16L ,Servers
SuperMicro,SuperServer 6046T-TUF,Servers
SuperMicro,SuperServer 6047R-E1CR36L,Servers
SuperMicro,SuperServer 6047R-E1CR36N,Servers
SuperMicro,SuperServer 6047R-E1R24L,Servers
SuperMicro,SuperServer 6047R-E1R24N,Servers
SuperMicro,SuperServer 6047R-E1R36L,Servers
SuperMicro,SuperServer 6047R-E1R36N,Servers
SuperMicro,SuperServer 6047R-E1R72L,Servers
SuperMicro,SuperServer 6047R-E1R72L2K,Servers
SuperMicro,SuperServer 6047R-TXRF,Servers
SuperMicro,SuperServer 6048R-E1CR24H,Servers
SuperMicro,SuperServer 6048R-E1CR24L,Servers
SuperMicro,SuperServer 6048R-E1CR24N,Servers
SuperMicro,SuperServer 6048R-E1CR36H,Servers
SuperMicro,SuperServer 6048R-E1CR36L,Servers
SuperMicro,SuperServer 6048R-E1CR36N,Servers
SuperMicro,SuperServer 6048R-E1CR60L,Servers
SuperMicro,SuperServer 6048R-E1CR60N,Servers
SuperMicro,SuperServer 6048R-E1CR72L,Servers
SuperMicro,SuperServer 6048R-E1CR90L,Servers
SuperMicro,SuperServer 6048R-TXR,Servers
SuperMicro,SuperServer 7044A-i2,Servers
SuperMicro,SuperServer 7044A-i2B,Servers
SuperMicro,SuperServer 7044H-32R,Servers
SuperMicro,SuperServer 7044H-32RB,Servers
SuperMicro,SuperServer 7044H-82 ,Servers
SuperMicro,SuperServer 7044H-82B,Servers
SuperMicro,SuperServer 7044H-82R,Servers
SuperMicro,SuperServer 7044H-82R+,Servers
SuperMicro,SuperServer 7044H-82R+B,Servers
SuperMicro,SuperServer 7044H-82RB,Servers
SuperMicro,SuperServer 7044H-T ,Servers
SuperMicro,SuperServer 7044H-TB,Servers
SuperMicro,SuperServer 7044H-TR,Servers
SuperMicro,SuperServer 7044H-TRB,Servers
SuperMicro,SuperServer 7044H-X8R,Servers
SuperMicro,SuperServer 7044H-X8RB,Servers
SuperMicro,SuperServer 7045A-3 ,Servers
SuperMicro,SuperServer 7045A-3B,Servers
SuperMicro,SuperServer 7045A-8,Servers
SuperMicro,SuperServer 7045A-C3B,Servers
SuperMicro,SuperServer 7045A-CTB,Servers
SuperMicro,SuperServer 7045A-T,Servers
SuperMicro,SuperServer 7045A-TB,Servers
SuperMicro,SuperServer 7045A-WT,Servers
SuperMicro,SuperServer 7045B-3,Servers
SuperMicro,SuperServer 7045B-3B,Servers
SuperMicro,SuperServer 7045B-8R+,Servers
SuperMicro,SuperServer 7045B-8R+B,Servers
SuperMicro,SuperServer 7045B-T ,Servers
SuperMicro,SuperServer 7045B-TB,Servers
SuperMicro,SuperServer 7045B-TR+,Servers
SuperMicro,SuperServer 7045B-TR+B,Servers
SuperMicro,SuperServer 7045W-NTR+,Servers
SuperMicro,SuperServer 7046A-3,Servers
SuperMicro,SuperServer 7046A-6,Servers
SuperMicro,SuperServer 7046A-HR+,Servers
SuperMicro,SuperServer 7046A-HR+F,Servers
SuperMicro,SuperServer 7046A-T,Servers
SuperMicro,SuperServer 7046GT-TRF,Servers
SuperMicro,SuperServer 7046GT-TRF-TC4,Servers
SuperMicro,SuperServer 7046T-3R,Servers
SuperMicro,SuperServer 7046T-6F,Servers
SuperMicro,SuperServer 7046T-H6R,Servers
SuperMicro,SuperServer 7046T-NTR+,Servers
SuperMicro,SuperServer 7047A-73,Servers
SuperMicro,SuperServer 7047A-T,Servers
SuperMicro,SuperServer 7047AX-72RF,Servers
SuperMicro,SuperServer 7047AX-TRF ,Servers
SuperMicro,SuperServer 7047GR-TPRF,Servers
SuperMicro,SuperServer 7047GR-TRF,Servers
SuperMicro,SuperServer 7047R-3RF4+,Servers
SuperMicro,SuperServer 7047R-72RF,Servers
SuperMicro,SuperServer 7047R-72RFT,Servers
SuperMicro,SuperServer 7047R-TRF,Servers
SuperMicro,SuperServer 7047R-TXRF,Servers
SuperMicro,SuperServer 7048A-T,Servers
SuperMicro,SuperServer 7048GR-TR,Servers
SuperMicro,SuperServer 7048R-C1R,Servers
SuperMicro,SuperServer 7048R-C1R4+,Servers
SuperMicro,SuperServer 7048R-C1RT,Servers
SuperMicro,SuperServer 7048R-C1RT4+,Servers
SuperMicro,SuperServer 7048R-TR,Servers
SuperMicro,SuperServer 7048R-TRT,Servers
SuperMicro,SuperServer 8014T-T,Servers
SuperMicro,SuperServer 8014T-TB,Servers
SuperMicro,SuperServer 8015C-TB,Servers
SuperMicro,SuperServer 8016B-6F,Servers
SuperMicro,SuperServer 8016B-TF,Servers
SuperMicro,SuperServer 8016B-TLF,Servers
SuperMicro,SuperServer 8017R-7FT+,Servers
SuperMicro,SuperServer 8017R-TF+,Servers
SuperMicro,SuperServer 8025C-3RB,Servers
SuperMicro,SuperServer 8026B-6RF,Servers
SuperMicro,SuperServer 8026B-TRF,Servers
SuperMicro,SuperServer 8027R-7RFT+,Servers
SuperMicro,SuperServer 8027R-TRF+,Servers
SuperMicro,SuperServer 8028B-C0R3FT,Servers
SuperMicro,SuperServer 8028B-C0R4FT,Servers
SuperMicro,SuperServer 8028B-TR3F,Servers
SuperMicro,SuperServer 8028B-TR4F,Servers
SuperMicro,SuperServer 8044T-8R,Servers
SuperMicro,SuperServer 8044T-8RB,Servers
SuperMicro,SuperServer 8045C-3RB,Servers
SuperMicro,SuperServer 8046B-6RF,Servers
SuperMicro,SuperServer 8046B-TRF,Servers
SuperMicro,SuperServer 8046B-TRLF,Servers
SuperMicro,SuperServer 8047R-7JRFT,Servers
SuperMicro,SuperServer 8047R-7RFT+,Servers
SuperMicro,SuperServer 8047R-TRF+,Servers
SuperMicro,SuperServer 8048B-C0R3FT,Servers
SuperMicro,SuperServer 8048B-C0R4FT,Servers
SuperMicro,SuperServer 8048B-TR3F,Servers
SuperMicro,SuperServer 8048B-TR4F,Servers
SuperMicro,SuperServer 8048B-TR4FT,Servers
SuperMicro,SuperServer 8048B-TRFT,Servers
SuperMicro,SuperServer F617R2-F72+ ,Servers
SuperMicro,SuperServer F617R2-F73,Servers
SuperMicro,SuperServer F617R2-FT ,Servers
SuperMicro,SuperServer F617R2-FT+ ,Servers
SuperMicro,SuperServer F617R2-FTPT+ ,Servers
SuperMicro,SuperServer F617R2-R72+,Servers
SuperMicro,SuperServer F617R2-RT+,Servers
SuperMicro,SuperServer F617R3-FT,Servers
SuperMicro,SuperServer F617R3-FT+,Servers
SuperMicro,SuperServer F617R3-FTPT+,Servers
SuperMicro,SuperServer F618H6-FT+,Servers
SuperMicro,SuperServer F618H6-FTL+ ,Servers
SuperMicro,SuperServer F618H6-FTPT+ ,Servers
SuperMicro,SuperServer F618H6-FTPTL+,Servers
SuperMicro,SuperServer F618R2-FC0 ,Servers
SuperMicro,SuperServer F618R2-FT ,Servers
SuperMicro,SuperServer F618R2-FT+,Servers
SuperMicro,SuperServer F618R2-FTPT+ ,Servers
SuperMicro,SuperServer F618R2-R72+,Servers
SuperMicro,SuperServer F618R2-R72PT+,Servers
SuperMicro,SuperServer F618R2-RC0+,Servers
SuperMicro,SuperServer F618R2-RC0PT+,Servers
SuperMicro,SuperServer F618R2-RC1+,Servers
SuperMicro,SuperServer F618R2-RC1PT+,Servers
SuperMicro,SuperServer F618R2-RT+,Servers
SuperMicro,SuperServer F618R2-RTN+,Servers
SuperMicro,SuperServer F618R2-RTPT+,Servers
SuperMicro,SuperServer F618R2-RTPTN+,Servers
SuperMicro,SuperServer F618R3-FT,Servers
SuperMicro,SuperServer F618R3-FT+,Servers
SuperMicro,SuperServer F618R3-FTPT+ ,Servers
SuperMicro,SuperServer F627G2-F73+,Servers
SuperMicro,SuperServer F627G2-F73PT+,Servers
SuperMicro,SuperServer F627G2-FT+,Servers
SuperMicro,SuperServer F627G2-FTPT+,Servers
SuperMicro,SuperServer F627G3-F73+,Servers
SuperMicro,SuperServer F627G3-F73PT+,Servers
SuperMicro,SuperServer F627G3-FT+,Servers
SuperMicro,SuperServer F627G3-FTPT+,Servers
SuperMicro,SuperServer F627R2-F72+,Servers
SuperMicro,SuperServer F627R2-F72PT+,Servers
SuperMicro,SuperServer F627R2-F73,Servers
SuperMicro,SuperServer F627R2-FT+,Servers
SuperMicro,SuperServer F627R2-FTPT+,Servers
SuperMicro,SuperServer F627R2-RT+,Servers
SuperMicro,SuperServer F627R2-RTB+,Servers
SuperMicro,SuperServer F627R3-F72+,Servers
SuperMicro,SuperServer F627R3-F72PT+,Servers
SuperMicro,SuperServer F627R3-F73,Servers
SuperMicro,SuperServer F627R3-FT,Servers
SuperMicro,SuperServer F627R3-FT+,Servers
SuperMicro,SuperServer F627R3-FTPT+,Servers
SuperMicro,SuperServer F627R3-R72B+,Servers
SuperMicro,SuperServer F627R3-RTB+,Servers
SuperMicro,SuperServer F628R2-FC0 ,Servers
SuperMicro,SuperServer F628R2-FC0+ ,Servers
SuperMicro,SuperServer F628R2-FC0PT+ ,Servers
SuperMicro,SuperServer F628R2-FT+ ,Servers
SuperMicro,SuperServer F628R2-FTPT+ ,Servers
SuperMicro,SuperServer F628R3-FC0 ,Servers
SuperMicro,SuperServer F628R3-FC0+ ,Servers
SuperMicro,SuperServer F628R3-FC0PT+ ,Servers
SuperMicro,SuperServer F628R3-FT ,Servers
SuperMicro,SuperServer F628R3-FT+ ,Servers
SuperMicro,SuperServer F628R3-FTPT+ ,Servers
SuperMicro,SuperServer F628R3-R72B+,Servers
SuperMicro,SuperServer F628R3-R72BPT+,Servers
SuperMicro,SuperServer F628R3-RC0B+,Servers
SuperMicro,SuperServer F628R3-RC0BPT+,Servers
SuperMicro,SuperServer F628R3-RC1B+,Servers
SuperMicro,SuperServer F628R3-RC1BPT+,Servers
SuperMicro,SuperServer F628R3-RTB+,Servers
SuperMicro,SuperServer F628R3-RTBN+,Servers
SuperMicro,SuperServer F628R3-RTBPT+,Servers
SuperMicro,SuperServer F628R3-RTBPTN+,Servers
SuperMicro,SuperServer F647G2-F73+,Servers
SuperMicro,SuperServer F647G2-F73PT+,Servers
SuperMicro,SuperServer F647G2-FT+,Servers
SuperMicro,SuperServer F647G2-FTPT+ ,Servers
SuperMicro,SuperServer F648G2-FC0+,Servers
SuperMicro,SuperServer F648G2-FC0PT+ ,Servers
SuperMicro,SuperServer F648G2-FT+,Servers
SuperMicro,SuperServer F648G2-FTPT+ ,Servers
SuperMicro,SuperServer 1027B-URF,Servers
SuperMicro,SuperServer 5037MC-H86RF,Servers
SuperMicro,SuperServer 5037MC-H8TRF,Servers
SuperMicro,SuperServer 5038ML-H8TRF,Servers
SuperMicro,SuperServer 6033P-8R,Servers
SuperMicro,SuperServer 6033P-8RB,Servers
SuperMicro,SuperServer 6034H-X8R,Servers
SuperMicro,SuperServer 6035B-8B,Servers
SuperMicro,SuperServer 6035B-8R ,Servers
SuperMicro,SuperServer 6035B-8R+B  ,Servers
SuperMicro,SuperServer 6035B-8R+V ,Servers
SuperMicro,SuperServer 6036T-6RF,Servers
SuperMicro,SuperServer 6036T-TF,Servers
SuperMicro,SuperServer 6037B-DE2R16L,Servers
SuperMicro,SuperServer 6037R-E1R16N,Servers
SuperMicro,SuperServer 6038R-E1CR16H,Servers
SuperMicro,SuperServer 6038R-E1CR16N ,Servers
SuperMicro,SuperServer 6038R-TXR,Servers
SuperMicro,SuperServer7045A-8B,Servers
SuperMicro,SuperStorage SSG-2027B-DE2R24L,Storage
SuperMicro,SuperStorage SSG-2028R-ACR24H,Storage
SuperMicro,SuperStorage SSG-2028R-ACR24L,Storage
SuperMicro,SuperStorage SSG-2028R-DE2CR24L,Storage
SuperMicro,SuperStorage SSG-2028R-DN2R40L,Storage
SuperMicro,SuperStorage SSG-2028R-E1CR24H,Storage
SuperMicro,SuperStorage SSG-2028R-E1CR24L,Storage
SuperMicro,SuperStorage SSG-2028R-E1CR24N ,Storage
SuperMicro,SuperStorage SSG-2028R-E1CR48L ,Storage
SuperMicro,SuperStorage SSG-2028R-E1CR48N,Storage
SuperMicro,SuperStorage SSG-2028R-NR48N ,Storage
SuperMicro,SuperStorage SSG-5018A-AR12L,Storage
SuperMicro,SuperStorage SSG-5018D2-AR12L ,Storage
SuperMicro,SuperStorage SSG-5018D4-AR12L ,Storage
SuperMicro,SuperStorage SSG-5018D8-AR12L ,Storage
SuperMicro,SuperStorage SSG-5028R-E1CR12L,Storage
SuperMicro,SuperStorage SSG-5048R-E1CR36L,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR12H,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR12L,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR12N,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR12T,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR16T,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR24L,Storage
SuperMicro,SuperStorage SSG-6028R-E1CR24N,Storage
SuperMicro,SuperStorage SSG-6037B-DE2R16L,Storage
SuperMicro,SuperStorage SSG-6038R-DE2CR16L,Storage
SuperMicro,SuperStorage SSG-6038R-E1CR16H,Storage
SuperMicro,SuperStorage SSG-6038R-E1CR16L,Storage
SuperMicro,SuperStorage SSG-6038R-E1CR16N,Storage
SuperMicro,SuperStorage SSG-6048R-DE2CR24L ,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR24H ,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR24L,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR24N,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR36H,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR36L,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR60L,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR60N,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR72L,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR90L,Storage
SuperMicro,SuperStorage SSG-927R-E2CJB,Storage
SuperMicro,SuperStorage SSG-937R-E2CJB,Storage
SuperMicro,SuperStorage SSG-947R-E2CJB,Storage
SuperMicro,SuperStorage SYS-937R-E2JB,Storage
SuperMicro,SuperStorage SSG-6048R-E1CR36N,Storage