brand,model,category
EMC,UNITY D3-PS12FX-400TU,Storage
EMC,UNITY D3-PS12FX-400U,Storage
EMC,UNITY D3-PS12FX-800,Storage
EMC,UNITY D3-PS12FX-800TU,Storage
EMC,UNITY D3-PS12FX-800U,Storage
EMC,UNITY D3-PS15-600,Storage
EMC,UNITY D3-PS15-600TU,Storage
EMC,UNITY D3-PS15-600U,Storage
EMC,UNITY D3SFP1,Storage
EMC,UNITY D3SFP10I,Storage
EMC,UNITY D3SFP10IAF,Storage
EMC,UNITY D3SFP10IU,Storage
EMC,UNITY D3SFP10IUAF,Storage
EMC,UNITY D3SFP16F,Storage
EMC,UNITY D3SFP16FAF,Storage
EMC,UNITY D3SFP16FU,Storage
EMC,UNITY D3SFP16FUAF,Storage
EMC,UNITY D3SFP1AF,Storage
EMC,UNITY D3SFP1U,Storage
EMC,UNITY D3SFP1UAF,Storage
EMC,UNITY D3SFP8F,Storage
EMC,UNITY D3SFP8FAF,Storage
EMC,UNITY D3SFP8FU,Storage
EMC,UNITY D3SFP8FUAF,Storage
EMC,UNITY D3SFPSM16F,Storage
EMC,UNITY D3SFPSM16FAF,Storage
EMC,UNITY D3SFPSM16FAFU,Storage
EMC,UNITY D3SFPSM16FU,Storage
EMC,UNITY D3SL10ICU,Storage
EMC,UNITY D3SL10ICUAF,Storage
EMC,UNITY D3SL10ICUU,Storage
EMC,UNITY D3SL10ICUUAF,Storage
EMC,UNITY D3SL10IG,Storage
EMC,UNITY D3SL10IGAF,Storage
EMC,UNITY D3SL10IGU,Storage
EMC,UNITY D3SL10IGUAF,Storage
EMC,UNITY D3SL10IO2PT,Storage
EMC,UNITY D3SL10IO2PTAF,Storage
EMC,UNITY D3SL10IO2PTTW,Storage
EMC,UNITY D3SL10IO2PTTWAF,Storage
EMC,UNITY D3SL10IO2PTTWU,Storage
EMC,UNITY D3SL10IO2PTTWUAF,Storage
EMC,UNITY D3SL10IO2PTU,Storage
EMC,UNITY D3SL10IO2PTUAF,Storage
EMC,UNITY D3SL10IO4PT,Storage
EMC,UNITY D3SL10IO4PTAF,Storage
EMC,UNITY D3SL10IO4PTU,Storage
EMC,UNITY D3SL10IO4PTUAF,Storage
EMC,UNITY D3SL12SAS,Storage
EMC,UNITY D3SL12SASAF,Storage
EMC,UNITY D3SL12SASF,Storage
EMC,UNITY D3SL12SASFAF,Storage
EMC,UNITY D3SL12SASU,Storage
EMC,UNITY D3SL12SASUAF,Storage
EMC,UNITY D3SL16F,Storage
EMC,UNITY D3SL16FAF,Storage
EMC,UNITY D3SL16FSM,Storage
EMC,UNITY D3SL16FSMAF,Storage
EMC,UNITY D3SL16FSMMM,Storage
EMC,UNITY D3SL16FSMMMAF,Storage
EMC,UNITY D3SL16FSMMMU,Storage
EMC,UNITY D3SL16FSMMMUAF,Storage
EMC,UNITY D3SL16FSMU,Storage
EMC,UNITY D3SL16FSMUAF,Storage
EMC,UNITY D3SL16FU,Storage
EMC,UNITY D3SL16FUAF,Storage
EMC,UNITY D3SL1G,Storage
EMC,UNITY D3SL1GAF,Storage
EMC,UNITY D3SL1GU,Storage
EMC,UNITY D3SL1GUAF,Storage
EMC,UNITY D3SP-L4X1200-10K,Storage
EMC,UNITY D3SP-L4X1600X-SSD,Storage
EMC,UNITY D3SP-L4X1800-10K,Storage
EMC,UNITY D3SP-L4X2000-NL,Storage
EMC,UNITY D3SP-L4X4000-NL,Storage
EMC,UNITY D3SP-L4X400X-SSD,Storage
EMC,UNITY D3SP-L4X6000-NL,Storage
EMC,UNITY D3SP-L4X600-10K,Storage
EMC,UNITY D3SP-L4X600-15K,Storage
EMC,UNITY D3SP-L4X800X-SSD,Storage
EMC,UNITY D3SP-L6X1200-10K,Storage
EMC,UNITY D3SP-L6X1600X-SSD,Storage
EMC,UNITY D3SP-L6X1800-10K,Storage
EMC,UNITY D3SP-L6X400X-SSD,Storage
EMC,UNITY D3SP-L6X600-10K,Storage
EMC,UNITY D3SP-L6X600-15K,Storage
EMC,UNITY D3SP-L6X800X-SSD,Storage
EMC,UNITY D3SP-L9X2000-NL,Storage
EMC,UNITY D3SP-L9X4000-NL,Storage
EMC,UNITY D3SP-L9X6000-NL,Storage
EMC,UNITY D3SP-S4X1200-10K,Storage
EMC,UNITY D3SP-S4X1600XL-SSD,Storage
EMC,UNITY D3SP-S4X1600X-SSD,Storage
EMC,UNITY D3SP-S4X1800-10K,Storage
EMC,UNITY D3SP-S4X3200XL-SSD,Storage
EMC,UNITY D3SP-S4X400XL-SSD,Storage
EMC,UNITY D3SP-S4X400X-SSD,Storage
EMC,UNITY D3SP-S4X600-10K,Storage
EMC,UNITY D3SP-S4X600-15K,Storage
EMC,UNITY D3SP-S4X800XL-SSD,Storage
EMC,UNITY D3SP-S4X800X-SSD,Storage
EMC,UNITY D3SP-S6X1200-10K,Storage
EMC,UNITY D3SP-S6X1600XL-SSD,Storage
EMC,UNITY D3SP-S6X1600X-SSD,Storage
EMC,UNITY D3SP-S6X1800-10K,Storage
EMC,UNITY D3SP-S6X3200XL-SSD,Storage
EMC,UNITY D3SP-S6X400XL-SSD,Storage
EMC,UNITY D3SP-S6X400X-SSD,Storage
EMC,UNITY D3SP-S6X600-15K,Storage
EMC,UNITY D3SP-S6X800XL-SSD,Storage
EMC,UNITY D3SP-S6X800X-SSD,Storage
EMC,UNITY D3-VS07-2000,Storage
EMC,UNITY D3-VS07-2000TU,Storage
EMC,UNITY D3-VS07-2000U,Storage
EMC,UNITY D3-VS07-4000,Storage
EMC,UNITY D3-VS07-4000TU,Storage
EMC,UNITY D3-VS07-4000U,Storage
EMC,UNITY D3-VS07-6000,Storage
EMC,UNITY D3-VS07-6000TU,Storage
EMC,UNITY D3-VS07-6000U,Storage
EMC,UNITY D3-VS10-1200,Storage
EMC,UNITY D3-VS10-1200TU,Storage
EMC,UNITY D3-VS10-1200U,Storage
EMC,UNITY D3-VS10-1800,Storage
EMC,UNITY D3-VS10-1800TU,Storage
EMC,UNITY D3-VS10-1800U,Storage
EMC,UNITY D3-VS10-600,Storage
EMC,UNITY D3-VS10-600TU,Storage
EMC,UNITY D3-VS10-600U,Storage
EMC,UNITY D3-VS12FX-1600,Storage
EMC,UNITY D3-VS12FX-1600TU,Storage
EMC,UNITY D3-VS12FX-1600U,Storage
EMC,UNITY D3-VS12FX-200,Storage
EMC,UNITY D3-VS12FX-200TU,Storage
EMC,UNITY D3-VS12FX-200U,Storage
EMC,UNITY D3-VS12FX-400,Storage
EMC,UNITY D3-VS12FX-400TU,Storage
EMC,UNITY D3-VS12FX-400U,Storage
EMC,UNITY D3-VS12FX-800,Storage
EMC,UNITY D3-VS12FX-800TU,Storage
EMC,UNITY D3-VS12FX-800U,Storage
EMC,UNITY D3-VS15-600,Storage
EMC,UNITY D3-VS15-600TU,Storage
EMC,UNITY D3-VS15-600U,Storage
EMC,UNITY Hybrid,Storage
EMC,UNITY VSA,Storage
EMC,V3-VS15-300EU,Appliances
EMC,VG10,Storage
EMC,VG2,Storage
EMC,VG50,Storage
EMC,VG8,Storage
EMC,VMAX,Storage
EMC,VMAX SE,Storage
EMC,VMAX-10K,Storage
EMC,VMAX-20K,Storage
EMC,VMAX-40K,Storage
EMC,VMAXe,Storage
EMC,VNX5100,Storage
EMC,VNX5200,Storage
EMC,VNX5300,Storage
EMC,VNX5400,Storage
EMC,VNX5500,Storage
EMC,VNX5600,Storage
EMC,VNX5700,Storage
EMC,VNX5800,Storage
EMC,VNX7500,Storage
EMC,VNX7600,Storage
EMC,VNX8000,Storage
EMC,VNXe1600 SAN,Storage
EMC,VNXe3100,Storage
EMC,VNXe3150,Storage
EMC,VNXe3200 Hybrid,Storage
EMC,VNXe3200 Unified All-Flash,Storage
EMC,VNXe3300,Storage
EMC,VSS1600 Surveillance,Appliances
EMC,XtremIO,Storage
EMC,XTREMIO X01-CTRL-F,Storage
EMC,XTREMIO X01-CTRL-TAGF,Storage
EMC,XTREMIO X01-D25-400F,Storage
EMC,XTREMIO X01-FC-10M,Storage
EMC,XTREMIO X01-FC-1M,Storage
EMC,XTREMIO X01-FC-3M,Storage
EMC,XTREMIO X01-IB-C-1M,Storage
EMC,XTREMIO X01-IB-C-3M,Storage
EMC,XTREMIO X01-IB-C-50CM,Storage
EMC,XTREMIO X01-IB-C-5M,Storage
EMC,XTREMIO X01-IBSW-36F,Storage
EMC,XTREMIO X01-ISCSI-10M,Storage
EMC,XTREMIO X01-ISCSI-1M,Storage
EMC,XTREMIO X01-ISCSI-3M,Storage
EMC,XTREMIO X01-MNGT-F,Storage
EMC,XTREMIO X01-PW-IEC3S,Storage
EMC,XTREMIO X01-PW-RSS,Storage
EMC,XTREMIO X01-PW-USS,Storage
EMC,XTREMIO X01-RACK-40U,Storage
EMC,XTREMIO X01-UPS-220F,Storage
EMC,XTREMIO X01-UPS-220FP,Storage
EMC,XTREMIO X02-012-400-E-U,Storage
EMC,XTREMIO X02-3-6-BEZ-KIT,Storage
EMC,XTREMIO X02-6U-FILLER,Storage
EMC,XTREMIO X02-BEAST-BEZ-KIT,Storage
EMC,XTREMIO X02-CTRLE,Storage
EMC,XTREMIO X02-CTRLE-400,Storage
EMC,XTREMIO X02-CTRLE-400-F,Storage
EMC,XTREMIO X02-CTRLE-400-T,Storage
EMC,XTREMIO X02-CTRLE-400-T-F,Storage
EMC,XTREMIO X02-CTRLE-400-U,Storage
EMC,XTREMIO X02-CTRLE-EXP-TAG,Storage
EMC,XTREMIO X02-CTRLE-EXP-T-F,Storage
EMC,XTREMIO X02-CTRLE-F,Storage
EMC,XTREMIO X02-CTRLE-T,Storage
EMC,XTREMIO X02-CTRLE-T-F,Storage
EMC,XTREMIO X02-CTRLE-U,Storage
EMC,XTREMIO X02-CTRL-U,Storage
EMC,XTREMIO X02-D13-400-E,Storage
EMC,XTREMIO X02-D13-400-E-F,Storage
EMC,XTREMIO X02-D25-400-E,Storage
EMC,XTREMIO X02-D25-400-E-F,Storage
EMC,XTREMIO X02-D25-400-E-U,Storage
EMC,XTREMIO X02-D25-400-U,Storage
EMC,XTREMIO X02-D25-800,Storage
EMC,XTREMIO X02-D25-800-10T-F,Storage
EMC,XTREMIO X02-D25-800F,Storage
EMC,XTREMIO X02-D25-800-U,Storage
EMC,XTREMIO X02-DISP-2M-KIT,Storage
EMC,XTREMIO X02-DISP-5M-KIT,Storage
EMC,XTREMIO X02-DUAL-BEZ-KIT,Storage
EMC,XTREMIO X02-E-D25-400-E-F,Storage
EMC,XTREMIO X02-FC-10M,Storage
EMC,XTREMIO X02-FC-1M,Storage
EMC,XTREMIO X02-FC-3M,Storage
EMC,XTREMIO X02-IBSW,Storage
EMC,XTREMIO X02-IBSW-F,Storage
EMC,XTREMIO X02-IBSW-U,Storage
EMC,XTREMIO X02-ISCSI-10M,Storage
EMC,XTREMIO X02-ISCSI-1M,Storage
EMC,XTREMIO X02-ISCSI-3M,Storage
EMC,XTREMIO X02-KIT-01,Storage
EMC,XTREMIO X02-KIT-01-C,Storage
EMC,XTREMIO X02-KIT01-FD,Storage
EMC,XTREMIO X02-KIT-02,Storage
EMC,XTREMIO X02-KIT-02-C,Storage
EMC,XTREMIO X02-KIT02-FD,Storage
EMC,XTREMIO X02-KIT02-R-U,Storage
EMC,XTREMIO X02-KIT02-U,Storage
EMC,XTREMIO X02-KIT-03,Storage
EMC,XTREMIO X02-KIT03-FD,Storage
EMC,XTREMIO X02-KIT03-R-U,Storage
EMC,XTREMIO X02-KIT03-U,Storage
EMC,XTREMIO X02-KIT-04,Storage
EMC,XTREMIO X02-KIT-04-C,Storage
EMC,XTREMIO X02-KIT04-FD,Storage
EMC,XTREMIO X02-KIT04-R-U,Storage
EMC,XTREMIO X02-KIT04-U,Storage
EMC,XTREMIO X02-KIT-05,Storage
EMC,XTREMIO X02-KIT05-FD,Storage
EMC,XTREMIO X02-KIT05-R-U,Storage
EMC,XTREMIO X02-KIT05-U,Storage
EMC,XTREMIO X02-KIT-06,Storage
EMC,XTREMIO X02-KIT-06-C,Storage
EMC,XTREMIO X02-KIT06-FD,Storage
EMC,XTREMIO X02-KIT06-R-U,Storage
EMC,XTREMIO X02-KIT06-U,Storage
EMC,XTREMIO X02-KIT-07,Storage
EMC,XTREMIO X02-KIT07-FD,Storage
EMC,XTREMIO X02-KIT07-R-U,Storage
EMC,XTREMIO X02-KIT07-U,Storage
EMC,XTREMIO X02-KIT-08,Storage
EMC,XTREMIO X02-KIT-08-C,Storage
EMC,XTREMIO X02-KIT08-FD,Storage
EMC,XTREMIO X02-KIT08-R-U,Storage
EMC,XTREMIO X02-KIT08-U,Storage
EMC,XTREMIO X02-KIT-S,Storage
EMC,XTREMIO X02-KITS-FD,Storage
EMC,XTREMIO X02-PW-ASTL,Storage
EMC,XTREMIO X02-PWD-ASTL-44U,Storage
EMC,XTREMIO X02-PWD-IEC3S-44U,Storage
EMC,XTREMIO X02-PWD-RSS-44U,Storage
EMC,XTREMIO X02-PWD-USS-44U,Storage
EMC,XTREMIO X02-PW-IEC3S,Storage
EMC,XTREMIO X02-PW-RSS,Storage
EMC,XTREMIO X02-PW-USS,Storage
EMC,XTREMIO X02-RACK-40U,Storage
EMC,XTREMIO X02-RACK-40U-BEAST,Storage
EMC,XTREMIO X02-RACK-44U,Storage
EMC,XTREMIO X02-SCALE-60T-RTU,Storage
EMC,XTREMIO X02-SINGLE-BEZ-KIT,Storage
EMC,XTREMIO X02-TRANSFMR-U-FD,Storage
EMC,XTREMIO X02-UPS-220,Storage
EMC,XTREMIO X02-UPS-220F,Storage
EMC,XTREMIO X02-UPS-220FP,Storage
EMC,XTREMIO X02-UPS-220P,Storage
EMC,XTREMIO X02-UPS-220-U,Storage
EMC,XTREMIO X02-VRACK-FD,Storage
EMC,XTREMIO X02-VRACK-U,Storage
EMC,XTREMIO X03-CTRLE-1600,Storage
EMC,XTREMIO X03-CTRLE-1600-F,Storage
EMC,XTREMIO X03-CTRLE-1600-T,Storage
EMC,XTREMIO X03-CTRLE-1600-T-F,Storage
EMC,XTREMIO X03-D25-1.6T-30T-F,Storage
EMC,XTREMIO X03-D25-1600-E,Storage
EMC,XTREMIO X03-D25-1600-E-F,Storage
EMC,XTREMIO X03-D25-1600-E-U,Storage
EMC,XTREMIO-RP-HW-G6T,Storage